Date;Num;Name;Text;Account;Amount
01.01.2021;515280;PERSONAL SERVICES;SURVEYING AND MAPPING-OTHER;GENERAL FUND;3037,5
01.01.2021;515580;PERSONAL SERVICES;BUSINESS SUPPORT SERVICES;GENERAL FUND;1290
01.01.2021;531230;ADMINISTRATIVE EXPENSE;ERP SYSTEM SERVICES;GENERAL FUND;214,5
01.01.2021;531260;ADMINISTRATIVE EXPENSE;MEMBERSHIP IN ORGANIZATIONS;GENERAL FUND;370
01.01.2021;531350;ADMINISTRATIVE EXPENSE;UTILITY CHARGE-OTHER UTILITIES;GENERAL FUND;280,3
01.01.2021;531360;ADMINISTRATIVE EXPENSE;UTILITY CHARGE NATURAL GAS;GENERAL FUND;90,91
01.01.2021;531370;ADMINISTRATIVE EXPENSE;UTILITY CHARGE-ELECTRICTIY;GENERAL FUND;830,4
01.01.2021;531420;ADMINISTRATIVE EXPENSE;TUITION-HED.COLLEGES/UNIVER.;GENERAL FUND;485,25
01.01.2021;532160;ADMINISTRATIVE EXPENSE;RENT-ELEC DATA PROCESSING EQ.;GENERAL FUND;229,15
01.01.2021;533110;ADMINISTRATIVE EXPENSE;MTCE-REP.-BLDGS-GRNDS-VENDOR;GENERAL FUND;1965,2
01.01.2021;533140;ADMINISTRATIVE EXPENSE;MTCE-REP.-DP EQUIP-VENDOR;GENERAL FUND;85,32
01.01.2021;536130;ADMINISTRATIVE EXPENSE;OFFICE SUPPLIES NON-EXPENDABLE;GENERAL FUND;99,48
01.01.2021;542120;PROP,FURN,EQUIP & RELATED DEBT;LIBRARY RESOURCES-TEXTBOOKS;GENERAL FUND;120,75
01.01.2021;511150;PERSONAL SERVICES;SALS-H.ED PROF.(NON-TEACH) PAY;HIGHER EDUCATION COMPONENT UNITS;23686,17
01.01.2021;511160;PERSONAL SERVICES;SALS-H.ED NON-PROF. PAY;HIGHER EDUCATION COMPONENT UNITS;6586,66
01.01.2021;511310;PERSONAL SERVICES;TERMINAL LEAVE;HIGHER EDUCATION COMPONENT UNITS;657,5
01.01.2021;511390;PERSONAL SERVICES;CAFETERIA PLAN - OTHER;HIGHER EDUCATION COMPONENT UNITS;11421,49
01.01.2021;512210;PERSONAL SERVICES;UNEMPLOYMENT COMPEN.-PAYROLL;HIGHER EDUCATION COMPONENT UNITS;356,33
01.01.2021;515440;PERSONAL SERVICES;OTHER MGMT CONSULTING SERVICES;HIGHER EDUCATION COMPONENT UNITS;8000
01.01.2021;515580;PERSONAL SERVICES;BUSINESS SUPPORT SERVICES;HIGHER EDUCATION COMPONENT UNITS;372,49
01.01.2021;515600;PERSONAL SERVICES;TELEPHONE CALL CENTERS;HIGHER EDUCATION COMPONENT UNITS;513,78
01.01.2021;531250;ADMINISTRATIVE EXPENSE;LICENSES, PERMITS, ETC.;HIGHER EDUCATION COMPONENT UNITS;263,36
01.01.2021;532140;ADMINISTRATIVE EXPENSE;RENT-EQUIPMENT AND MACHINERY;HIGHER EDUCATION COMPONENT UNITS;108
01.01.2021;533110;ADMINISTRATIVE EXPENSE;MTCE-REP.-BLDGS-GRNDS-VENDOR;HIGHER EDUCATION COMPONENT UNITS;3789,05
01.01.2021;533130;ADMINISTRATIVE EXPENSE;MTCE-REP.-TEL.EQUIP-VENDOR;HIGHER EDUCATION COMPONENT UNITS;100
01.01.2021;533140;ADMINISTRATIVE EXPENSE;MTCE-REP.-DP EQUIP-VENDOR;HIGHER EDUCATION COMPONENT UNITS;100
01.01.2021;533210;ADMINISTRATIVE EXPENSE;MTCE-REP.-BLDGS-GRNDS IN-HOUSE;HIGHER EDUCATION COMPONENT UNITS;3454,88
01.01.2021;533220;ADMINISTRATIVE EXPENSE;MTCE-REP.-NON-MV EQ. IN-HOUSE;HIGHER EDUCATION COMPONENT UNITS;248,58
01.01.2021;534240;ADMINISTRATIVE EXPENSE;PERS.-SUPS-INMATES, PAT.,WARDS;HIGHER EDUCATION COMPONENT UNITS;175,37
01.01.2021;535180;ADMINISTRATIVE EXPENSE;SAFETY AND SECURITY SUPPLIES;HIGHER EDUCATION COMPONENT UNITS;44,23
01.01.2021;536140;ADMINISTRATIVE EXPENSE;OFFICE SUPPLIES (EXPENDABLE);HIGHER EDUCATION COMPONENT UNITS;160,77
01.01.2021;564110;TRANSFERS & OTHER DISBURSMNTS;MDSE-RESALE-RAW MAT.,STK/SUPP.;HIGHER EDUCATION COMPONENT UNITS;3244,58
01.01.2021;511140;PERSONAL SERVICES;SALS-H.ED TEACHING PAY;HIGHER EDUCATION COMPONENT UNITS;19502
01.01.2021;511150;PERSONAL SERVICES;SALS-H.ED PROF.(NON-TEACH) PAY;HIGHER EDUCATION COMPONENT UNITS;217601,15
01.01.2021;511160;PERSONAL SERVICES;SALS-H.ED NON-PROF. PAY;HIGHER EDUCATION COMPONENT UNITS;97128,12
01.01.2021;511170;PERSONAL SERVICES;SALS-H.ED OTHER TEACH PAY;HIGHER EDUCATION COMPONENT UNITS;55462,5
01.01.2021;511310;PERSONAL SERVICES;TERMINAL LEAVE;HIGHER EDUCATION COMPONENT UNITS;1521,4
01.01.2021;511390;PERSONAL SERVICES;CAFETERIA PLAN - OTHER;HIGHER EDUCATION COMPONENT UNITS;47517,63
01.01.2021;513320;PERSONAL SERVICES;SUPPLEMENTAL RETMT PLANS-HED;HIGHER EDUCATION COMPONENT UNITS;10300
01.01.2021;515410;PERSONAL SERVICES;HR-EXEC. SEARCH CONSULTING SVC;HIGHER EDUCATION COMPONENT UNITS;1004,51
01.01.2021;515620;PERSONAL SERVICES;COLLECTION AGENCIES;HIGHER EDUCATION COMPONENT UNITS;132,5
01.01.2021;522150;TRAVEL;REGISTRATION - AGENCY DIRECT;HIGHER EDUCATION COMPONENT UNITS;1320
01.01.2021;531120;ADMINISTRATIVE EXPENSE;POSTAGE;HIGHER EDUCATION COMPONENT UNITS;240
01.01.2021;531250;ADMINISTRATIVE EXPENSE;LICENSES, PERMITS, ETC.;HIGHER EDUCATION COMPONENT UNITS;632
01.01.2021;531260;ADMINISTRATIVE EXPENSE;MEMBERSHIP IN ORGANIZATIONS;HIGHER EDUCATION COMPONENT UNITS;1688
01.01.2021;531350;ADMINISTRATIVE EXPENSE;UTILITY CHARGE-OTHER UTILITIES;HIGHER EDUCATION COMPONENT UNITS;4685,03
01.01.2021;531360;ADMINISTRATIVE EXPENSE;UTILITY CHARGE NATURAL GAS;HIGHER EDUCATION COMPONENT UNITS;1085
01.01.2021;531370;ADMINISTRATIVE EXPENSE;UTILITY CHARGE-ELECTRICTIY;HIGHER EDUCATION COMPONENT UNITS;27634,78
01.01.2021;531520;ADMINISTRATIVE EXPENSE;PREM-PROPERTY,LIAB.INS.-HED;HIGHER EDUCATION COMPONENT UNITS;800
01.01.2021;531600;ADMINISTRATIVE EXPENSE;MISC.ADMINISTRATIVE FEE;HIGHER EDUCATION COMPONENT UNITS;5607
01.01.2021;532140;ADMINISTRATIVE EXPENSE;RENT-EQUIPMENT AND MACHINERY;HIGHER EDUCATION COMPONENT UNITS;586,77
01.01.2021;532160;ADMINISTRATIVE EXPENSE;RENT-ELEC DATA PROCESSING EQ.;HIGHER EDUCATION COMPONENT UNITS;17903,18
01.01.2021;533110;ADMINISTRATIVE EXPENSE;MTCE-REP.-BLDGS-GRNDS-VENDOR;HIGHER EDUCATION COMPONENT UNITS;18398,85
01.01.2021;533210;ADMINISTRATIVE EXPENSE;MTCE-REP.-BLDGS-GRNDS IN-HOUSE;HIGHER EDUCATION COMPONENT UNITS;3432,99
01.01.2021;533240;ADMINISTRATIVE EXPENSE;MTCE-REP.-DP EQUIP IN-HOUSE;HIGHER EDUCATION COMPONENT UNITS;124,49
01.01.2021;535120;ADMINISTRATIVE EXPENSE;UNIFORM,CLOTHING,ACCESSORIES;HIGHER EDUCATION COMPONENT UNITS;7468,86
01.01.2021;536130;ADMINISTRATIVE EXPENSE;OFFICE SUPPLIES NON-EXPENDABLE;HIGHER EDUCATION COMPONENT UNITS;2220,74
01.01.2021;536140;ADMINISTRATIVE EXPENSE;OFFICE SUPPLIES (EXPENDABLE);HIGHER EDUCATION COMPONENT UNITS;1880,72
01.01.2021;536190;ADMINISTRATIVE EXPENSE;EDUCATIONAL SUPPLIES;HIGHER EDUCATION COMPONENT UNITS;524,71
01.01.2021;537210;ADMINISTRATIVE EXPENSE;LABORATORY SERVICES;HIGHER EDUCATION COMPONENT UNITS;62
01.01.2021;548130;PROP,FURN,EQUIP & RELATED DEBT;OTHER EXPENSES-BOND DEBT;HIGHER EDUCATION COMPONENT UNITS;87942,21
01.01.2021;553190;GEN ASST, AWDS, PROG-DIRECTED;REFUNDS-OVERPAYMENT CHARGES;HIGHER EDUCATION COMPONENT UNITS;850
01.01.2021;554230;GEN ASST, AWDS, PROG-DIRECTED;REIMBURSEMENT & REPAYMENT -OTH;HIGHER EDUCATION COMPONENT UNITS;69821
01.01.2021;561210;TRANSFERS & OTHER DISBURSMNTS;TAXES REMITTED TO OK TAX COMM;HIGHER EDUCATION COMPONENT UNITS;44628
01.01.2021;562130;TRANSFERS & OTHER DISBURSMNTS;TRANSFER TO SPECIAL ACCT FDS;HIGHER EDUCATION COMPONENT UNITS;199,26
01.01.2021;562140;TRANSFERS & OTHER DISBURSMNTS;TRANSFER TO CLEARING ACCT FDS;HIGHER EDUCATION COMPONENT UNITS;8750,16
01.01.2021;511310;PERSONAL SERVICES;TERMINAL LEAVE;HIGHER EDUCATION COMPONENT UNITS;39545,9
01.01.2021;511390;PERSONAL SERVICES;CAFETERIA PLAN - OTHER;HIGHER EDUCATION COMPONENT UNITS;110987,14
01.01.2021;513320;PERSONAL SERVICES;SUPPLEMENTAL RETMT PLANS-HED;HIGHER EDUCATION COMPONENT UNITS;7685,36
01.01.2021;515010;PERSONAL SERVICES;OFFICES OF LAWYERS;HIGHER EDUCATION COMPONENT UNITS;10040
01.01.2021;515400;PERSONAL SERVICES;ADMIN MGMT-GEN.MGMT CONSULTING;HIGHER EDUCATION COMPONENT UNITS;2500
01.01.2021;515610;PERSONAL SERVICES;BUSINESS SERVICE CENTERS;HIGHER EDUCATION COMPONENT UNITS;209,99
01.01.2021;515620;PERSONAL SERVICES;COLLECTION AGENCIES;HIGHER EDUCATION COMPONENT UNITS;146082,4
01.01.2021;515640;PERSONAL SERVICES;OTHER BUSINESS SUPPORT SVCS;HIGHER EDUCATION COMPONENT UNITS;115178,33
01.01.2021;515660;PERSONAL SERVICES;EDUCATIONAL SERVICES;HIGHER EDUCATION COMPONENT UNITS;34900
01.01.2021;522150;TRAVEL;REGISTRATION - AGENCY DIRECT;HIGHER EDUCATION COMPONENT UNITS;75
01.01.2021;531260;ADMINISTRATIVE EXPENSE;MEMBERSHIP IN ORGANIZATIONS;HIGHER EDUCATION COMPONENT UNITS;84416,8
01.01.2021;531370;ADMINISTRATIVE EXPENSE;UTILITY CHARGE-ELECTRICTIY;HIGHER EDUCATION COMPONENT UNITS;864,03
01.01.2021;531600;ADMINISTRATIVE EXPENSE;MISC.ADMINISTRATIVE FEE;HIGHER EDUCATION COMPONENT UNITS;1834,21
01.01.2021;532110;ADMINISTRATIVE EXPENSE;RENT OF OFFICE SPACE;HIGHER EDUCATION COMPONENT UNITS;90342,25
01.01.2021;532130;ADMINISTRATIVE EXPENSE;RENT OF OTHER BUILDING SPACE;HIGHER EDUCATION COMPONENT UNITS;3345,31
01.01.2021;532140;ADMINISTRATIVE EXPENSE;RENT-EQUIPMENT AND MACHINERY;HIGHER EDUCATION COMPONENT UNITS;7023,84
01.01.2021;532160;ADMINISTRATIVE EXPENSE;RENT-ELEC DATA PROCESSING EQ.;HIGHER EDUCATION COMPONENT UNITS;8448,77
01.01.2021;533110;ADMINISTRATIVE EXPENSE;MTCE-REP.-BLDGS-GRNDS-VENDOR;HIGHER EDUCATION COMPONENT UNITS;604,69
01.01.2021;533120;ADMINISTRATIVE EXPENSE;MTCE-REP.-EQUIPMENT-VENDORS;HIGHER EDUCATION COMPONENT UNITS;1598,66
01.01.2021;533130;ADMINISTRATIVE EXPENSE;MTCE-REP.-TEL.EQUIP-VENDOR;HIGHER EDUCATION COMPONENT UNITS;12763,46
01.01.2021;533140;ADMINISTRATIVE EXPENSE;MTCE-REP.-DP EQUIP-VENDOR;HIGHER EDUCATION COMPONENT UNITS;12131,87
01.01.2021;535180;ADMINISTRATIVE EXPENSE;SAFETY AND SECURITY SUPPLIES;HIGHER EDUCATION COMPONENT UNITS;20,98
01.01.2021;536140;ADMINISTRATIVE EXPENSE;OFFICE SUPPLIES (EXPENDABLE);HIGHER EDUCATION COMPONENT UNITS;1552,46
01.01.2021;536190;ADMINISTRATIVE EXPENSE;EDUCATIONAL SUPPLIES;HIGHER EDUCATION COMPONENT UNITS;425
01.01.2021;548110;PROP,FURN,EQUIP & RELATED DEBT;PRINCIPAL PAYMENTS-BOND DEBT;HIGHER EDUCATION COMPONENT UNITS;2772094,29
01.01.2021;548130;PROP,FURN,EQUIP & RELATED DEBT;OTHER EXPENSES-BOND DEBT;HIGHER EDUCATION COMPONENT UNITS;128489,21
01.01.2021;553190;GEN ASST, AWDS, PROG-DIRECTED;REFUNDS-OVERPAYMENT CHARGES;HIGHER EDUCATION COMPONENT UNITS;663347,24
01.01.2021;554230;GEN ASST, AWDS, PROG-DIRECTED;REIMBURSEMENT & REPAYMENT -OTH;HIGHER EDUCATION COMPONENT UNITS;67090,6
01.01.2021;555110;GEN ASST, AWDS, PROG-DIRECTED;PMTS-LOCAL GOV'T-GEN GOVT;HIGHER EDUCATION COMPONENT UNITS;302000
01.01.2021;561230;TRANSFERS & OTHER DISBURSMNTS;PURCHASE OF SEC & OTHER INVEST;HIGHER EDUCATION COMPONENT UNITS;3666166,98
01.01.2021;512210;PERSONAL SERVICES;UNEMPLOYMENT COMPEN.-PAYROLL;HIGHER EDUCATION COMPONENT UNITS;44829
01.01.2021;515420;PERSONAL SERVICES;MARKETING CONSULTING SERVICES;HIGHER EDUCATION COMPONENT UNITS;4200
01.01.2021;515540;PERSONAL SERVICES;OTHER PROF, SC. & TECH.SVC;HIGHER EDUCATION COMPONENT UNITS;81,83
01.01.2021;515560;PERSONAL SERVICES;OFFICE ADMINISTRATIVE SERVICES;HIGHER EDUCATION COMPONENT UNITS;224,8
01.01.2021;521310;TRAVEL;TRAVEL REIMB.-NON-STATE EMPLS.;HIGHER EDUCATION COMPONENT UNITS;431,33
01.01.2021;522150;TRAVEL;REGISTRATION - AGENCY DIRECT;HIGHER EDUCATION COMPONENT UNITS;102
01.01.2021;531230;ADMINISTRATIVE EXPENSE;ERP SYSTEM SERVICES;HIGHER EDUCATION COMPONENT UNITS;110
01.01.2021;532110;ADMINISTRATIVE EXPENSE;RENT OF OFFICE SPACE;HIGHER EDUCATION COMPONENT UNITS;3217,5
01.01.2021;532130;ADMINISTRATIVE EXPENSE;RENT OF OTHER BUILDING SPACE;HIGHER EDUCATION COMPONENT UNITS;45
01.01.2021;532140;ADMINISTRATIVE EXPENSE;RENT-EQUIPMENT AND MACHINERY;HIGHER EDUCATION COMPONENT UNITS;194,31
01.01.2021;532160;ADMINISTRATIVE EXPENSE;RENT-ELEC DATA PROCESSING EQ.;HIGHER EDUCATION COMPONENT UNITS;1080
01.01.2021;533140;ADMINISTRATIVE EXPENSE;MTCE-REP.-DP EQUIP-VENDOR;HIGHER EDUCATION COMPONENT UNITS;853,22
01.01.2021;536140;ADMINISTRATIVE EXPENSE;OFFICE SUPPLIES (EXPENDABLE);HIGHER EDUCATION COMPONENT UNITS;131,92
01.01.2021;542120;PROP,FURN,EQUIP & RELATED DEBT;LIBRARY RESOURCES-TEXTBOOKS;HIGHER EDUCATION COMPONENT UNITS;1544
01.01.2021;511140;PERSONAL SERVICES;SALS-H.ED TEACHING PAY;HIGHER EDUCATION COMPONENT UNITS;360910,29
01.01.2021;511150;PERSONAL SERVICES;SALS-H.ED PROF.(NON-TEACH) PAY;HIGHER EDUCATION COMPONENT UNITS;526256,6
01.01.2021;511160;PERSONAL SERVICES;SALS-H.ED NON-PROF. PAY;HIGHER EDUCATION COMPONENT UNITS;208611,63
01.01.2021;511170;PERSONAL SERVICES;SALS-H.ED OTHER TEACH PAY;HIGHER EDUCATION COMPONENT UNITS;148053,75
01.01.2021;511270;PERSONAL SERVICES;OVERTIME WAGES;HIGHER EDUCATION COMPONENT UNITS;9364,49
01.01.2021;511390;PERSONAL SERVICES;CAFETERIA PLAN - OTHER;HIGHER EDUCATION COMPONENT UNITS;6397,69
01.01.2021;513320;PERSONAL SERVICES;SUPPLEMENTAL RETMT PLANS-HED;HIGHER EDUCATION COMPONENT UNITS;15097,64
01.01.2021;515010;PERSONAL SERVICES;OFFICES OF LAWYERS;HIGHER EDUCATION COMPONENT UNITS;533
01.01.2021;515030;PERSONAL SERVICES;OTHER LEGAL SERVICES;HIGHER EDUCATION COMPONENT UNITS;532
01.01.2021;515410;PERSONAL SERVICES;HR-EXEC. SEARCH CONSULTING SVC;HIGHER EDUCATION COMPONENT UNITS;19939,03
01.01.2021;515440;PERSONAL SERVICES;OTHER MGMT CONSULTING SERVICES;HIGHER EDUCATION COMPONENT UNITS;3000
01.01.2021;515540;PERSONAL SERVICES;OTHER PROF, SC. & TECH.SVC;HIGHER EDUCATION COMPONENT UNITS;8028,4
01.01.2021;515590;PERSONAL SERVICES;DOCUMENT PREPARATION SERVICES;HIGHER EDUCATION COMPONENT UNITS;550
01.01.2021;515600;PERSONAL SERVICES;TELEPHONE CALL CENTERS;HIGHER EDUCATION COMPONENT UNITS;129,6
01.01.2021;515640;PERSONAL SERVICES;OTHER BUSINESS SUPPORT SVCS;HIGHER EDUCATION COMPONENT UNITS;4374,1
01.01.2021;515660;PERSONAL SERVICES;EDUCATIONAL SERVICES;HIGHER EDUCATION COMPONENT UNITS;14198,1
01.01.2021;522150;TRAVEL;REGISTRATION - AGENCY DIRECT;HIGHER EDUCATION COMPONENT UNITS;2821
01.01.2021;531120;ADMINISTRATIVE EXPENSE;POSTAGE;HIGHER EDUCATION COMPONENT UNITS;17887,13
01.01.2021;531230;ADMINISTRATIVE EXPENSE;ERP SYSTEM SERVICES;HIGHER EDUCATION COMPONENT UNITS;1375
01.01.2021;531250;ADMINISTRATIVE EXPENSE;LICENSES, PERMITS, ETC.;HIGHER EDUCATION COMPONENT UNITS;5604,7
01.01.2021;531260;ADMINISTRATIVE EXPENSE;MEMBERSHIP IN ORGANIZATIONS;HIGHER EDUCATION COMPONENT UNITS;26470
01.01.2021;531350;ADMINISTRATIVE EXPENSE;UTILITY CHARGE-OTHER UTILITIES;HIGHER EDUCATION COMPONENT UNITS;15515,19
01.01.2021;531360;ADMINISTRATIVE EXPENSE;UTILITY CHARGE NATURAL GAS;HIGHER EDUCATION COMPONENT UNITS;2161,87
01.01.2021;531370;ADMINISTRATIVE EXPENSE;UTILITY CHARGE-ELECTRICTIY;HIGHER EDUCATION COMPONENT UNITS;83579,9
01.01.2021;532130;ADMINISTRATIVE EXPENSE;RENT OF OTHER BUILDING SPACE;HIGHER EDUCATION COMPONENT UNITS;936
01.01.2021;532140;ADMINISTRATIVE EXPENSE;RENT-EQUIPMENT AND MACHINERY;HIGHER EDUCATION COMPONENT UNITS;2044,68
01.01.2021;532141;ADMINISTRATIVE EXPENSE;RENT OF MOTOR VEHICLES;HIGHER EDUCATION COMPONENT UNITS;4608,9
01.01.2021;533110;ADMINISTRATIVE EXPENSE;MTCE-REP.-BLDGS-GRNDS-VENDOR;HIGHER EDUCATION COMPONENT UNITS;8073,81
01.01.2021;533120;ADMINISTRATIVE EXPENSE;MTCE-REP.-EQUIPMENT-VENDORS;HIGHER EDUCATION COMPONENT UNITS;19046,64
01.01.2021;533130;ADMINISTRATIVE EXPENSE;MTCE-REP.-TEL.EQUIP-VENDOR;HIGHER EDUCATION COMPONENT UNITS;496
01.01.2021;533210;ADMINISTRATIVE EXPENSE;MTCE-REP.-BLDGS-GRNDS IN-HOUSE;HIGHER EDUCATION COMPONENT UNITS;2833,5
01.01.2021;533220;ADMINISTRATIVE EXPENSE;MTCE-REP.-NON-MV EQ. IN-HOUSE;HIGHER EDUCATION COMPONENT UNITS;8584,78
01.01.2021;533230;ADMINISTRATIVE EXPENSE;MTCE-REP.-TELE.EQUIP. IN-HOUSE;HIGHER EDUCATION COMPONENT UNITS;1707,3
01.01.2021;533240;ADMINISTRATIVE EXPENSE;MTCE-REP.-DP EQUIP IN-HOUSE;HIGHER EDUCATION COMPONENT UNITS;399,84
01.01.2021;534220;ADMINISTRATIVE EXPENSE;REC.SUPPLIES,MAT'LS-STUDENTS;HIGHER EDUCATION COMPONENT UNITS;21457,83
01.01.2021;534260;ADMINISTRATIVE EXPENSE;MEDICAL SUPPLIES AND MATERIALS;HIGHER EDUCATION COMPONENT UNITS;1844,56
01.01.2021;535120;ADMINISTRATIVE EXPENSE;UNIFORM,CLOTHING,ACCESSORIES;HIGHER EDUCATION COMPONENT UNITS;435,59
01.01.2021;536130;ADMINISTRATIVE EXPENSE;OFFICE SUPPLIES NON-EXPENDABLE;HIGHER EDUCATION COMPONENT UNITS;3493,33
01.01.2021;536140;ADMINISTRATIVE EXPENSE;OFFICE SUPPLIES (EXPENDABLE);HIGHER EDUCATION COMPONENT UNITS;279,93
01.01.2021;536190;ADMINISTRATIVE EXPENSE;EDUCATIONAL SUPPLIES;HIGHER EDUCATION COMPONENT UNITS;2818,29
01.01.2021;537190;ADMINISTRATIVE EXPENSE;LAB,MEDICAL SUPPLIES-MATERIALS;HIGHER EDUCATION COMPONENT UNITS;4032,87
01.01.2021;541110;PROP,FURN,EQUIP & RELATED DEBT;OFFICE FURNITURE & EQUIPMENT;HIGHER EDUCATION COMPONENT UNITS;249,02
01.01.2021;542120;PROP,FURN,EQUIP & RELATED DEBT;LIBRARY RESOURCES-TEXTBOOKS;HIGHER EDUCATION COMPONENT UNITS;97106,52
01.01.2021;548110;PROP,FURN,EQUIP & RELATED DEBT;PRINCIPAL PAYMENTS-BOND DEBT;HIGHER EDUCATION COMPONENT UNITS;90666,67
01.01.2021;548120;PROP,FURN,EQUIP & RELATED DEBT;INTEREST PAYMENTS-BOND DEBT;HIGHER EDUCATION COMPONENT UNITS;69897,91
01.01.2021;548130;PROP,FURN,EQUIP & RELATED DEBT;OTHER EXPENSES-BOND DEBT;HIGHER EDUCATION COMPONENT UNITS;2880,06
01.01.2021;553190;GEN ASST, AWDS, PROG-DIRECTED;REFUNDS-OVERPAYMENT CHARGES;HIGHER EDUCATION COMPONENT UNITS;18,82
01.01.2021;554230;GEN ASST, AWDS, PROG-DIRECTED;REIMBURSEMENT & REPAYMENT -OTH;HIGHER EDUCATION COMPONENT UNITS;132821,62
01.01.2021;561210;TRANSFERS & OTHER DISBURSMNTS;TAXES REMITTED TO OK TAX COMM;HIGHER EDUCATION COMPONENT UNITS;1239,24
01.01.2021;511140;PERSONAL SERVICES;SALS-H.ED TEACHING PAY;HIGHER EDUCATION COMPONENT UNITS;623429,33
01.01.2021;511150;PERSONAL SERVICES;SALS-H.ED PROF.(NON-TEACH) PAY;HIGHER EDUCATION COMPONENT UNITS;489479,21
01.01.2021;511160;PERSONAL SERVICES;SALS-H.ED NON-PROF. PAY;HIGHER EDUCATION COMPONENT UNITS;365062,66
01.01.2021;511170;PERSONAL SERVICES;SALS-H.ED OTHER TEACH PAY;HIGHER EDUCATION COMPONENT UNITS;79310,83
01.01.2021;511390;PERSONAL SERVICES;CAFETERIA PLAN - OTHER;HIGHER EDUCATION COMPONENT UNITS;216416,83
01.01.2021;513320;PERSONAL SERVICES;SUPPLEMENTAL RETMT PLANS-HED;HIGHER EDUCATION COMPONENT UNITS;30280,65
01.01.2021;515010;PERSONAL SERVICES;OFFICES OF LAWYERS;HIGHER EDUCATION COMPONENT UNITS;1830
01.01.2021;515320;PERSONAL SERVICES;GRAPHIC DESIGN SERVICES;HIGHER EDUCATION COMPONENT UNITS;1075
01.01.2021;515400;PERSONAL SERVICES;ADMIN MGMT-GEN.MGMT CONSULTING;HIGHER EDUCATION COMPONENT UNITS;31595
01.01.2021;515420;PERSONAL SERVICES;MARKETING CONSULTING SERVICES;HIGHER EDUCATION COMPONENT UNITS;8500
01.01.2021;515560;PERSONAL SERVICES;OFFICE ADMINISTRATIVE SERVICES;HIGHER EDUCATION COMPONENT UNITS;26031,35
01.01.2021;515610;PERSONAL SERVICES;BUSINESS SERVICE CENTERS;HIGHER EDUCATION COMPONENT UNITS;125,26
01.01.2021;515620;PERSONAL SERVICES;COLLECTION AGENCIES;HIGHER EDUCATION COMPONENT UNITS;727,9
01.01.2021;515660;PERSONAL SERVICES;EDUCATIONAL SERVICES;HIGHER EDUCATION COMPONENT UNITS;692,25
01.01.2021;515820;PERSONAL SERVICES;MEDICAL & DIAGNOSTIC LABS;HIGHER EDUCATION COMPONENT UNITS;300
01.01.2021;522150;TRAVEL;REGISTRATION - AGENCY DIRECT;HIGHER EDUCATION COMPONENT UNITS;885
01.01.2021;531120;ADMINISTRATIVE EXPENSE;POSTAGE;HIGHER EDUCATION COMPONENT UNITS;572,52
01.01.2021;531250;ADMINISTRATIVE EXPENSE;LICENSES, PERMITS, ETC.;HIGHER EDUCATION COMPONENT UNITS;8739,08
01.01.2021;531260;ADMINISTRATIVE EXPENSE;MEMBERSHIP IN ORGANIZATIONS;HIGHER EDUCATION COMPONENT UNITS;20825,4
01.01.2021;531350;ADMINISTRATIVE EXPENSE;UTILITY CHARGE-OTHER UTILITIES;HIGHER EDUCATION COMPONENT UNITS;2912,08
01.01.2021;531360;ADMINISTRATIVE EXPENSE;UTILITY CHARGE NATURAL GAS;HIGHER EDUCATION COMPONENT UNITS;72,8
01.01.2021;531370;ADMINISTRATIVE EXPENSE;UTILITY CHARGE-ELECTRICTIY;HIGHER EDUCATION COMPONENT UNITS;77754,2
01.01.2021;532130;ADMINISTRATIVE EXPENSE;RENT OF OTHER BUILDING SPACE;HIGHER EDUCATION COMPONENT UNITS;750
01.01.2021;532140;ADMINISTRATIVE EXPENSE;RENT-EQUIPMENT AND MACHINERY;HIGHER EDUCATION COMPONENT UNITS;534,64
01.01.2021;533110;ADMINISTRATIVE EXPENSE;MTCE-REP.-BLDGS-GRNDS-VENDOR;HIGHER EDUCATION COMPONENT UNITS;20161,65
01.01.2021;533120;ADMINISTRATIVE EXPENSE;MTCE-REP.-EQUIPMENT-VENDORS;HIGHER EDUCATION COMPONENT UNITS;20936,24
01.01.2021;533140;ADMINISTRATIVE EXPENSE;MTCE-REP.-DP EQUIP-VENDOR;HIGHER EDUCATION COMPONENT UNITS;44615,56
01.01.2021;533210;ADMINISTRATIVE EXPENSE;MTCE-REP.-BLDGS-GRNDS IN-HOUSE;HIGHER EDUCATION COMPONENT UNITS;10470,55
01.01.2021;533220;ADMINISTRATIVE EXPENSE;MTCE-REP.-NON-MV EQ. IN-HOUSE;HIGHER EDUCATION COMPONENT UNITS;2420,1
01.01.2021;534220;ADMINISTRATIVE EXPENSE;REC.SUPPLIES,MAT'LS-STUDENTS;HIGHER EDUCATION COMPONENT UNITS;3312,71
01.01.2021;535120;ADMINISTRATIVE EXPENSE;UNIFORM,CLOTHING,ACCESSORIES;HIGHER EDUCATION COMPONENT UNITS;62977,89
01.01.2021;535180;ADMINISTRATIVE EXPENSE;SAFETY AND SECURITY SUPPLIES;HIGHER EDUCATION COMPONENT UNITS;11680,78
01.01.2021;536130;ADMINISTRATIVE EXPENSE;OFFICE SUPPLIES NON-EXPENDABLE;HIGHER EDUCATION COMPONENT UNITS;5979,07
01.01.2021;536140;ADMINISTRATIVE EXPENSE;OFFICE SUPPLIES (EXPENDABLE);HIGHER EDUCATION COMPONENT UNITS;4139,35
